Open Data-State-Missouri-DataMarket-Federal Reserve Bank of St. Louis, 10
Open Data-State-Multiple state data sources-Avalara, 10
Open Data-State-Multiple state data sources-CARFAX-Data from all 50 state DMVs, 10
Open Data-State-Multiple state data sources-DataLogix-Uses DMV data from states., 10
Open Data-State-Multiple state data sources-Embark-transportation system data, 10
Open Data-State-Multiple state data sources-Environmental Data Resources-"Uses environmental records- land use information- and bulding permit  0data from thousands of federal- state- tribal- and local sources"-
Open Data-State-Multiple state data sources-Azavea-Vermont Center for Geographic Information, 10
Open Data-State-Multiple state data sources-BaleFire Global, 10
Open Data-State-Multiple state data sources-Level One Technologies-"Provides Parrascope- software to help schools track relevant state spending.", 10
Open Data-State-Multiple state data sources-McGraw Hill Financial-"Uses economic- demographic and building data", 10
Open Data-State-Multiple state data sources-Think Computer Corporation, 10
Open Data-State-Multiple state data sources-OptumInsight, 10
Open Data-State-Multiple state data sources-"StreetCred Software Inc"-State police records, 10
Open Data-State-Multiple state data sources-"StreetCred Software Inc"-Municipal Records, 10
Open Data-State-Multiple state data sources-R R Donnelley, 10
Open Data-State-Multiple state data sources-TrueCar-uses state vehicle registration offices data, 10
Open Data-State-Multiple state data sources-FindTheBest.com, 10
Open Data-State-Multiple state data sources-Social Health Insights, 10
Open Data-State-Multiple state data sources-TransparaGov, 10
Open Data-State-Multiple state data sources-"FirstPoint Inc.", 10
Open Data-State-Multiple state data sources-Munetrix, 10
Open Data-State-Multiple state data sources-Construction Monitor LLC, 10
Open Data-State-Multiple state data sources-OpenGov, 10
Open Data-State-Multiple state data sources-SmartProcure, 10
Open Data-State-Multiple state data sources-OnDeck, 10
Open Data-State-Multiple state data sources-CGI, 10
Open Data-State-Multiple state data sources-Socrata, 10
Open Data-State-Multiple state data sources-National Grid, 10
Open Data-State-New York-"Ontodia Inc", 10
Open Data-State-New York-"Competitive Advantage Research- LLC"-NYS BOE Disclosures, 10
Open Data-State-New York-"Competitive Advantage Research- LLC"-JCOPE Lobbyist Disclosures, 10
Open Data-State-New York-STILLWATER SUPERCOMPUTING INC, 10
Open Data-State-New York-Revaluate, 10
Open Data-State-New York-Bob's Company, 10
Open Data-State-Philadelphia-CityScan, 10
Open Data-State-Tennessee-Pave-Post Completion Wages of Graduates, 10
Open Data-State-Tennessee-PYA Analytics, 10
Open Data-State-Texas-Pave-Post Completion Wages of Graduates, 10
Open Data-State-Utah-Construction Monitor LLC-Building Permit Data, 10
Open Data-State-Virginia-"HDScores Inc"-Virginia Health Department, 10
Open Data-State-Virginia-Pave-Post Completion Wages of Graduates, 10
Open Data-State-Virginia-Social Health Insights-Multiple transit agencies and bikeshare, 10
Open Data-State-Washington-BaleFire Global-The City of Tacoma, 10
